lat,lon,name,admin1,admin2,cc,projected coordinate
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,3324555242
40.86566,-73.9268,Inwood,New York,New York County,US,60926076
40.78343,-73.96625,Manhattan,New York,New York County,US,42446998
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,42433797
40.84985,-73.86641,The Bronx,New York,Bronx,US,5937298148
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42449341
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.86566,-73.9268,Inwood,New York,New York County,US,1764400286
40.74482,-73.94875,Long Island City,New York,Queens County,US,42828378
40.74482,-73.94875,Long Island City,New York,Queens County,US,42527806
40.78343,-73.96625,Manhattan,New York,New York County,US,42456711
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430292
40.74482,-73.94875,Long Island City,New York,Queens County,US,42907463
40.78343,-73.96625,Manhattan,New York,New York County,US,42432700
40.71427,-74.00597,New York City,New York,,US,42427374
40.78343,-73.96625,Manhattan,New York,New York County,US,42446728
40.71427,-74.00597,New York City,New York,,US,42427374
40.78343,-73.96625,Manhattan,New York,New York County,US,42439972
40.78343,-73.96625,Manhattan,New York,New York County,US,42438963
40.74482,-73.94875,Long Island City,New York,Queens County,US,42824162
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42467472
40.62205,-73.7468,Inwood,New York,Nassau County,US,599044138
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42477077
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42487576
40.62205,-73.7468,Inwood,New York,Nassau County,US,599057123
40.78343,-73.96625,Manhattan,New York,New York County,US,42434384
40.71427,-74.00597,New York City,New York,,US,42501307
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449945
40.78343,-73.96625,Manhattan,New York,New York County,US,42442552
40.9126,-73.83708,Mount Vernon,New York,Westchester County,US,254203510
40.74482,-73.94875,Long Island City,New York,Queens County,US,42450634
40.84985,-73.86641,The Bronx,New York,Bronx,US,6386092101
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430607
40.84985,-73.86641,The Bronx,New York,Bronx,US,6757456084
40.78343,-73.96625,Manhattan,New York,New York County,US,42443811
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442913
40.78343,-73.96625,Manhattan,New York,New York County,US,42428328
40.84985,-73.86641,The Bronx,New York,Bronx,US,42733614
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42520351
40.71427,-74.00597,New York City,New York,,US,42430274
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.78343,-73.96625,Manhattan,New York,New York County,US,42435684
40.74482,-73.94875,Long Island City,New York,Queens County,US,276096742
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42439994
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427991
40.84985,-73.86641,The Bronx,New York,Bronx,US,6631783526
40.78343,-73.96625,Manhattan,New York,New York County,US,42440022
40.71427,-74.00597,New York City,New York,,US,42430253
40.78343,-73.96625,Manhattan,New York,New York County,US,42429334
40.78343,-73.96625,Manhattan,New York,New York County,US,42430371
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445917
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42512918
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42454433
40.74482,-73.94875,Long Island City,New York,Queens County,US,42428003
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445651
40.84985,-73.86641,The Bronx,New York,Bronx,US,42773243
40.71427,-74.00597,New York City,New York,,US,42440721
40.71427,-74.00597,New York City,New York,,US,42428371
40.78705,-73.7368,Great Neck Estates,New York,Nassau County,US,42787183
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446994
40.69149,-73.80569,Jamaica,New York,Queens County,US,42870165
40.78343,-73.96625,Manhattan,New York,New York County,US,42430352
40.78343,-73.96625,Manhattan,New York,New York County,US,42456598
40.78343,-73.96625,Manhattan,New York,New York County,US,42440015
40.78343,-73.96625,Manhattan,New York,New York County,US,42439563
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442933
40.78343,-73.96625,Manhattan,New York,New York County,US,42430356
40.78343,-73.96625,Manhattan,New York,New York County,US,42429338
40.78343,-73.96625,Manhattan,New York,New York County,US,42431680
40.78343,-73.96625,Manhattan,New York,New York County,US,42430352
40.71427,-74.00597,New York City,New York,,US,42445867
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.71427,-74.00597,New York City,New York,,US,42436336
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42435707
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442957
40.78343,-73.96625,Manhattan,New York,New York County,US,42430338
40.74482,-73.94875,Long Island City,New York,Queens County,US,42803307
40.62205,-73.7468,Inwood,New York,Nassau County,US,599025387
40.84985,-73.86641,The Bronx,New York,Bronx,US,1698103508
40.71427,-74.00597,New York City,New York,,US,42449045
40.78343,-73.96625,Manhattan,New York,New York County,US,42435714
40.78343,-73.96625,Manhattan,New York,New York County,US,42435684
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42432703
40.78343,-73.96625,Manhattan,New York,New York County,US,42445928
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,2061592973
40.78343,-73.96625,Manhattan,New York,New York County,US,42430361
40.78343,-73.96625,Manhattan,New York,New York County,US,42439996
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.71427,-74.00597,New York City,New York,,US,42434352
40.78343,-73.96625,Manhattan,New York,New York County,US,4862610026
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427965
40.78343,-73.96625,Manhattan,New York,New York County,US,42421969
40.78343,-73.96625,Manhattan,New York,New York County,US,5542680312
40.74482,-73.94875,Long Island City,New York,Queens County,US,42513694
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,427845234
40.78343,-73.96625,Manhattan,New York,New York County,US,42430338
40.78343,-73.96625,Manhattan,New York,New York County,US,7106818626
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446959
40.71427,-74.00597,New York City,New York,,US,6211332483
40.78343,-73.96625,Manhattan,New York,New York County,US,42455694
40.71427,-74.00597,New York City,New York,,US,42436060
40.78343,-73.96625,Manhattan,New York,New York County,US,42428661
40.78343,-73.96625,Manhattan,New York,New York County,US,42445247
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434077
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,42859260
40.78343,-73.96625,Manhattan,New York,New York County,US,42440452
40.71427,-74.00597,New York City,New York,,US,42431453
40.78343,-73.96625,Manhattan,New York,New York County,US,42430361
40.78343,-73.96625,Manhattan,New York,New York County,US,42446099
40.78343,-73.96625,Manhattan,New York,New York County,US,42434074
40.74482,-73.94875,Long Island City,New York,Queens County,US,6680686184
40.78343,-73.96625,Manhattan,New York,New York County,US,6177439752
40.78343,-73.96625,Manhattan,New York,New York County,US,42430329
40.78343,-73.96625,Manhattan,New York,New York County,US,42440452
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445417
40.78343,-73.96625,Manhattan,New York,New York County,US,42430384
40.78343,-73.96625,Manhattan,New York,New York County,US,42452875
40.78343,-73.96625,Manhattan,New York,New York County,US,42437363
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.71427,-74.00597,New York City,New York,,US,4597668023
40.78343,-73.96625,Manhattan,New York,New York County,US,42436700
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446488
40.71427,-74.00597,New York City,New York,,US,272194254
40.78343,-73.96625,Manhattan,New York,New York County,US,42440012
40.71427,-74.00597,New York City,New York,,US,4597668028
40.78343,-73.96625,Manhattan,New York,New York County,US,42439392
40.71427,-74.00597,New York City,New York,,US,42427786
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443804
40.74482,-73.94875,Long Island City,New York,Queens County,US,6813394087
40.78343,-73.96625,Manhattan,New York,New York County,US,596776095
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42439286
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439955
40.78343,-73.96625,Manhattan,New York,New York County,US,42434074
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445417
40.78343,-73.96625,Manhattan,New York,New York County,US,42440022
40.74482,-73.94875,Long Island City,New York,Queens County,US,42437358
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440469
40.78343,-73.96625,Manhattan,New York,New York County,US,42456598
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430607
40.86566,-73.9268,Inwood,New York,New York County,US,42427190
40.71427,-74.00597,New York City,New York,,US,42439323
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446959
40.78343,-73.96625,Manhattan,New York,New York County,US,42454428
40.78343,-73.96625,Manhattan,New York,New York County,US,42438963
40.78343,-73.96625,Manhattan,New York,New York County,US,42428003
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443810
40.78343,-73.96625,Manhattan,New York,New York County,US,6177439750
40.78343,-73.96625,Manhattan,New York,New York County,US,42436703
40.71427,-74.00597,New York City,New York,,US,42431470
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42508148
40.78343,-73.96625,Manhattan,New York,New York County,US,42440009
40.71427,-74.00597,New York City,New York,,US,42444480
40.78343,-73.96625,Manhattan,New York,New York County,US,42448317
40.78343,-73.96625,Manhattan,New York,New York County,US,596776052
40.78343,-73.96625,Manhattan,New York,New York County,US,42443336
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,247123651
40.74482,-73.94875,Long Island City,New York,Queens County,US,3639382769
40.78343,-73.96625,Manhattan,New York,New York County,US,42447007
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42431089
40.78343,-73.96625,Manhattan,New York,New York County,US,42449010
40.78343,-73.96625,Manhattan,New York,New York County,US,42440001
40.78343,-73.96625,Manhattan,New York,New York County,US,42431116
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436707
40.78343,-73.96625,Manhattan,New York,New York County,US,42445827
40.78343,-73.96625,Manhattan,New York,New York County,US,42428305
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445916
40.71427,-74.00597,New York City,New York,,US,373880031
40.71427,-74.00597,New York City,New York,,US,42430269
40.74482,-73.94875,Long Island City,New York,Queens County,US,6517112874
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430677
40.78343,-73.96625,Manhattan,New York,New York County,US,4347534767
40.78343,-73.96625,Manhattan,New York,New York County,US,42431556
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,246857084
40.78343,-73.96625,Manhattan,New York,New York County,US,42440452
40.78343,-73.96625,Manhattan,New York,New York County,US,42440459
40.78343,-73.96625,Manhattan,New York,New York County,US,42448238
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445916
40.78343,-73.96625,Manhattan,New York,New York County,US,42437358
40.78343,-73.96625,Manhattan,New York,New York County,US,42440022
40.78343,-73.96625,Manhattan,New York,New York County,US,42443052
40.78343,-73.96625,Manhattan,New York,New York County,US,42446478
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.74482,-73.94875,Long Island City,New York,Queens County,US,3786876206
40.71427,-74.00597,New York City,New York,,US,42431165
40.71427,-74.00597,New York City,New York,,US,42436369
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445417
40.78343,-73.96625,Manhattan,New York,New York County,US,42439981
40.78343,-73.96625,Manhattan,New York,New York County,US,42428305
40.78343,-73.96625,Manhattan,New York,New York County,US,42435253
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,42434340
40.78343,-73.96625,Manhattan,New York,New York County,US,42444810
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445914
40.71427,-74.00597,New York City,New York,,US,42432308
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446959
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.78343,-73.96625,Manhattan,New York,New York County,US,42440012
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,3799572065
40.71427,-74.00597,New York City,New York,,US,370893396
40.71427,-74.00597,New York City,New York,,US,42435603
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442937
40.71427,-74.00597,New York City,New York,,US,4597668040
40.78343,-73.96625,Manhattan,New York,New York County,US,42446998
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.78343,-73.96625,Manhattan,New York,New York County,US,42430367
40.71427,-74.00597,New York City,New York,,US,42430811
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435663
40.71427,-74.00597,New York City,New York,,US,42434418
40.78343,-73.96625,Manhattan,New York,New York County,US,42431544
40.78343,-73.96625,Manhattan,New York,New York County,US,42443556
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445417
40.71427,-74.00597,New York City,New York,,US,42427369
40.74482,-73.94875,Long Island City,New York,Queens County,US,42450634
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445914
40.78343,-73.96625,Manhattan,New York,New York County,US,42429334
40.78343,-73.96625,Manhattan,New York,New York County,US,42447174
40.78343,-73.96625,Manhattan,New York,New York County,US,42450426
40.78343,-73.96625,Manhattan,New York,New York County,US,42435499
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.71427,-74.00597,New York City,New York,,US,42440721
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42437909
40.78343,-73.96625,Manhattan,New York,New York County,US,42428283
40.78343,-73.96625,Manhattan,New York,New York County,US,42430367
40.78343,-73.96625,Manhattan,New York,New York County,US,42428305
40.78343,-73.96625,Manhattan,New York,New York County,US,42442480
40.78343,-73.96625,Manhattan,New York,New York County,US,596775882
40.78343,-73.96625,Manhattan,New York,New York County,US,42457660
40.78343,-73.96625,Manhattan,New York,New York County,US,42440452
40.78343,-73.96625,Manhattan,New York,New York County,US,42429682
40.74482,-73.94875,Long Island City,New York,Queens County,US,6331080435
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436753
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442931
40.78343,-73.96625,Manhattan,New York,New York County,US,42443054
40.71427,-74.00597,New York City,New York,,US,246858435
40.78343,-73.96625,Manhattan,New York,New York County,US,42445950
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42428268
40.78343,-73.96625,Manhattan,New York,New York County,US,42432585
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42428253
40.85093,-73.97014,Fort Lee,New Jersey,Bergen County,US,2499827795
40.78343,-73.96625,Manhattan,New York,New York County,US,42430384
40.78343,-73.96625,Manhattan,New York,New York County,US,596775900
40.78343,-73.96625,Manhattan,New York,New York County,US,42445941
40.74482,-73.94875,Long Island City,New York,Queens County,US,42429918
40.71427,-74.00597,New York City,New York,,US,42445867
40.78343,-73.96625,Manhattan,New York,New York County,US,42439395
40.66677,-73.88236,East New York,New York,Kings County,US,42472371
40.74482,-73.94875,Long Island City,New York,Queens County,US,596775882
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42430384
40.78343,-73.96625,Manhattan,New York,New York County,US,42429330
40.74482,-73.94875,Long Island City,New York,Queens County,US,596775840
40.78343,-73.96625,Manhattan,New York,New York County,US,42450426
40.78343,-73.96625,Manhattan,New York,New York County,US,596776095
40.84985,-73.86641,The Bronx,New York,Bronx,US,6754160004
40.78343,-73.96625,Manhattan,New York,New York County,US,42446353
40.71427,-74.00597,New York City,New York,,US,42445867
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435644
40.74482,-73.94875,Long Island City,New York,Queens County,US,3639382769
40.78343,-73.96625,Manhattan,New York,New York County,US,42434072
40.74482,-73.94875,Long Island City,New York,Queens County,US,42429910
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449954
40.71427,-74.00597,New York City,New York,,US,42430241
40.78343,-73.96625,Manhattan,New York,New York County,US,42429688
40.78343,-73.96625,Manhattan,New York,New York County,US,42437363
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446994
40.78343,-73.96625,Manhattan,New York,New York County,US,42430384
40.84985,-73.86641,The Bronx,New York,Bronx,US,42760335
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.71427,-74.00597,New York City,New York,,US,42442877
40.78343,-73.96625,Manhattan,New York,New York County,US,42447105
40.62205,-73.7468,Inwood,New York,Nassau County,US,599044137
40.71427,-74.00597,New York City,New York,,US,42421946
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42449341
40.71427,-74.00597,New York City,New York,,US,42448563
40.78343,-73.96625,Manhattan,New York,New York County,US,42444456
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,42453258
40.78343,-73.96625,Manhattan,New York,New York County,US,42448338
40.71427,-74.00597,New York City,New York,,US,42440350
40.71427,-74.00597,New York City,New York,,US,4597668042
40.74482,-73.94875,Long Island City,New York,Queens County,US,42438889
40.78343,-73.96625,Manhattan,New York,New York County,US,42435269
40.71427,-74.00597,New York City,New York,,US,42439840
40.78343,-73.96625,Manhattan,New York,New York County,US,42432847
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42444960
40.78343,-73.96625,Manhattan,New York,New York County,US,42435319
40.78343,-73.96625,Manhattan,New York,New York County,US,42446066
40.78343,-73.96625,Manhattan,New York,New York County,US,42425127
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.78343,-73.96625,Manhattan,New York,New York County,US,42435317
40.74482,-73.94875,Long Island City,New York,Queens County,US,42457476
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,42858920
40.71427,-74.00597,New York City,New York,,US,42437962
40.74482,-73.94875,Long Island City,New York,Queens County,US,42457476
40.74482,-73.94875,Long Island City,New York,Queens County,US,42867654
40.78343,-73.96625,Manhattan,New York,New York County,US,6177439752
40.71427,-74.00597,New York City,New York,,US,1538237248
40.78343,-73.96625,Manhattan,New York,New York County,US,42435319
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531787
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042195
40.78343,-73.96625,Manhattan,New York,New York County,US,42440009
40.71427,-74.00597,New York City,New York,,US,4149936245
40.78343,-73.96625,Manhattan,New York,New York County,US,42450341
40.71427,-74.00597,New York City,New York,,US,597844758
40.74482,-73.94875,Long Island City,New York,Queens County,US,5696984871
40.74482,-73.94875,Long Island City,New York,Queens County,US,42444049
40.78343,-73.96625,Manhattan,New York,New York County,US,42439399
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.74482,-73.94875,Long Island City,New York,Queens County,US,42429918
40.78343,-73.96625,Manhattan,New York,New York County,US,42434160
40.78343,-73.96625,Manhattan,New York,New York County,US,42436703
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.78343,-73.96625,Manhattan,New York,New York County,US,42445936
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442947
40.78343,-73.96625,Manhattan,New York,New York County,US,42445926
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435646
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435663
40.74482,-73.94875,Long Island City,New York,Queens County,US,42450634
40.71427,-74.00597,New York City,New York,,US,42435603
40.78343,-73.96625,Manhattan,New York,New York County,US,42439990
40.74482,-73.94875,Long Island City,New York,Queens County,US,42432451
40.78343,-73.96625,Manhattan,New York,New York County,US,42438961
40.71427,-74.00597,New York City,New York,,US,387180916
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445417
40.71427,-74.00597,New York City,New York,,US,42430263
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775464
40.78343,-73.96625,Manhattan,New York,New York County,US,596775919
40.78343,-73.96625,Manhattan,New York,New York County,US,42432693
40.74482,-73.94875,Long Island City,New York,Queens County,US,4950763054
40.78343,-73.96625,Manhattan,New York,New York County,US,42428332
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446986
40.71427,-74.00597,New York City,New York,,US,4597668041
40.78343,-73.96625,Manhattan,New York,New York County,US,596776089
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4461990857
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436748
40.78343,-73.96625,Manhattan,New York,New York County,US,42449010
40.71427,-74.00597,New York City,New York,,US,42430279
40.71427,-74.00597,New York City,New York,,US,42438155
40.71427,-74.00597,New York City,New York,,US,42436119
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446959
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446971
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,1504153604
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.78343,-73.96625,Manhattan,New York,New York County,US,596776654
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443680
40.71427,-74.00597,New York City,New York,,US,42429570
40.78343,-73.96625,Manhattan,New York,New York County,US,42443528
40.71427,-74.00597,New York City,New York,,US,42439580
40.78343,-73.96625,Manhattan,New York,New York County,US,42440015
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449956
40.62205,-73.7468,Inwood,New York,Nassau County,US,599044138
40.78343,-73.96625,Manhattan,New York,New York County,US,42430352
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442949
40.78343,-73.96625,Manhattan,New York,New York County,US,42446066
40.78343,-73.96625,Manhattan,New York,New York County,US,596775882
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445920
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449945
40.74482,-73.94875,Long Island City,New York,Queens County,US,42451787
40.71427,-74.00597,New York City,New York,,US,42436056
40.71427,-74.00597,New York City,New York,,US,246858433
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.78343,-73.96625,Manhattan,New York,New York County,US,42428332
40.74482,-73.94875,Long Island City,New York,Queens County,US,42428003
40.78343,-73.96625,Manhattan,New York,New York County,US,7106818627
40.78343,-73.96625,Manhattan,New York,New York County,US,42429334
40.78343,-73.96625,Manhattan,New York,New York County,US,42428012
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.71427,-74.00597,New York City,New York,,US,42429577
40.78343,-73.96625,Manhattan,New York,New York County,US,42446066
40.78343,-73.96625,Manhattan,New York,New York County,US,42430342
40.71427,-74.00597,New York City,New York,,US,42442255
40.71427,-74.00597,New York City,New York,,US,42428183
40.78343,-73.96625,Manhattan,New York,New York County,US,42427764
40.71427,-74.00597,New York City,New York,,US,42430279
40.78343,-73.96625,Manhattan,New York,New York County,US,42440001
40.74482,-73.94875,Long Island City,New York,Queens County,US,42429918
40.78343,-73.96625,Manhattan,New York,New York County,US,42435684
40.71427,-74.00597,New York City,New York,,US,42435922
40.74482,-73.94875,Long Island City,New York,Queens County,US,4771851661
40.74482,-73.94875,Long Island City,New York,Queens County,US,42432436
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449938
40.78343,-73.96625,Manhattan,New York,New York County,US,42446086
40.71427,-74.00597,New York City,New York,,US,42436056
40.71427,-74.00597,New York City,New York,,US,1773121034
40.78343,-73.96625,Manhattan,New York,New York County,US,42445924
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,2089937652
40.78343,-73.96625,Manhattan,New York,New York County,US,7106818627
40.78343,-73.96625,Manhattan,New York,New York County,US,42446994
40.78343,-73.96625,Manhattan,New York,New York County,US,42445823
40.78343,-73.96625,Manhattan,New York,New York County,US,42439981
40.78343,-73.96625,Manhattan,New York,New York County,US,42436700
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446977
40.78343,-73.96625,Manhattan,New York,New York County,US,1241742627
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427985
40.71427,-74.00597,New York City,New York,,US,42429633
40.78343,-73.96625,Manhattan,New York,New York County,US,42438798
40.71427,-74.00597,New York City,New York,,US,42445466
40.86566,-73.9268,Inwood,New York,New York County,US,42427136
40.78343,-73.96625,Manhattan,New York,New York County,US,42452875
40.78343,-73.96625,Manhattan,New York,New York County,US,42443068
40.74482,-73.94875,Long Island City,New York,Queens County,US,42453005
40.71427,-74.00597,New York City,New York,,US,42436943
40.78343,-73.96625,Manhattan,New York,New York County,US,42442977
40.78343,-73.96625,Manhattan,New York,New York County,US,42430329
40.78343,-73.96625,Manhattan,New York,New York County,US,42436475
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449947
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.71427,-74.00597,New York City,New York,,US,42439823
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435420
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.78343,-73.96625,Manhattan,New York,New York County,US,42427764
40.78343,-73.96625,Manhattan,New York,New York County,US,42447020
40.78343,-73.96625,Manhattan,New York,New York County,US,42433565
40.78343,-73.96625,Manhattan,New York,New York County,US,42444487
40.71427,-74.00597,New York City,New York,,US,42445885
40.71427,-74.00597,New York City,New York,,US,42445879
40.78343,-73.96625,Manhattan,New York,New York County,US,42430390
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42444506
40.78343,-73.96625,Manhattan,New York,New York County,US,42450009
40.78343,-73.96625,Manhattan,New York,New York County,US,42442492
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.71427,-74.00597,New York City,New York,,US,42445888
40.72066,-73.72596,Bellerose Terrace,New York,Nassau County,US,42868791
40.78343,-73.96625,Manhattan,New York,New York County,US,42445953
40.78343,-73.96625,Manhattan,New York,New York County,US,42446099
40.71427,-74.00597,New York City,New York,,US,42452314
40.74482,-73.94875,Long Island City,New York,Queens County,US,7137281971
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446959
40.74482,-73.94875,Long Island City,New York,Queens County,US,596775882
40.78343,-73.96625,Manhattan,New York,New York County,US,596775930
40.71427,-74.00597,New York City,New York,,US,42438155
40.78343,-73.96625,Manhattan,New York,New York County,US,42430314
40.71427,-74.00597,New York City,New York,,US,42439178
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446971
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.78343,-73.96625,Manhattan,New York,New York County,US,42434072
40.78343,-73.96625,Manhattan,New York,New York County,US,42440397
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440459
40.78343,-73.96625,Manhattan,New York,New York County,US,596776074
40.71427,-74.00597,New York City,New York,,US,42439272
40.78343,-73.96625,Manhattan,New York,New York County,US,42436514
40.74482,-73.94875,Long Island City,New York,Queens County,US,596799866
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.78343,-73.96625,Manhattan,New York,New York County,US,42428014
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42440170
40.78343,-73.96625,Manhattan,New York,New York County,US,42434169
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434946
40.78343,-73.96625,Manhattan,New York,New York County,US,596775819
40.71427,-74.00597,New York City,New York,,US,42433302
40.78343,-73.96625,Manhattan,New York,New York County,US,42428705
40.78343,-73.96625,Manhattan,New York,New York County,US,596776074
40.71427,-74.00597,New York City,New York,,US,4526565698
40.78343,-73.96625,Manhattan,New York,New York County,US,42430050
40.78343,-73.96625,Manhattan,New York,New York County,US,42446072
40.74482,-73.94875,Long Island City,New York,Queens County,US,42450634
40.71427,-74.00597,New York City,New York,,US,42430235
40.78343,-73.96625,Manhattan,New York,New York County,US,42430367
40.74482,-73.94875,Long Island City,New York,Queens County,US,42433604
